BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
kmeans_sr_partial_seed_length_weight_output.145	MetaBinner 1.0 (B1)	Otu1581	3439468	0.6435612792171052	0.648936170212766	NA	0.023479212482860723	0.009227045832703071	6611	1334.9255319148936	125483	94	80756	61	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.106	MetaBinner 1.0 (B1)	Otu936	1787670	0.5326950706284727	0.5681818181818182	NA	0.023436652178534068	0.02676659528907923	934	1787.5227272727273	78651	44	41897	25	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.073	MetaBinner 1.0 (B1)	Otu1431	1509384	0.20476708313140507	0.19047619047619047	NA	0.022954397290550318	0.009191880505553428	2611	1342.873015873016	169202	126	34647	24	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.137	MetaBinner 1.0 (B1)	Otu1224	3279440	0.8564608021877849	0.8461538461538461	NA	0.02291946185934184	0.011115602263540825	4948	1350.1538461538462	87760	65	75163	55	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.529	MetaBinner 1.0 (B1)	Otu873.0	3386562	0.3501155091497799	0.27058823529411763	NA	0.02273367503680724	0.011477045908183632	2004	2587.0117647058823	219896	85	76989	23	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.066	MetaBinner 1.0 (B1)	Otu1631	4594121	0.6740869655566523	0.6881720430107527	NA	0.0225949643032911	0.009188801148600144	6965	1655.8279569892472	153992	93	103804	64	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.152	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.5645815389032444	0.47115384615384615	NA	0.021655533645126766	0.018304071722076952	2677	1607.5384615384614	167184	104	94389	49	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.215	MetaBinner 1.0 (B1)	Otu1147	5118959	0.8868229457063667	0.5384615384615384	NA	0.02143931998673949	0.029166666666666667	240	9519.461538461539	123753	13	109747	7	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.635	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.2619370804625949	0.2119205298013245	NA	0.021029881924584534	0.011953679491968622	2677	2317.476821192053	349939	151	91662	32	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.277	MetaBinner 1.0 (B1)	Otu643.0	3101821	0.7466257386585731	0.6216216216216216	NA	0.020937056006777956	0.009635525764558023	2387	2350.864864864865	86982	37	64943	23	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.115	MetaBinner 1.0 (B1)	Otu136	4242890	0.7592061107162458	0.4722222222222222	NA	0.019888566519518536	0.06296296296296296	270	3087.472222222222	111149	36	84385	17	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.255	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.4769115191986644	0.38461538461538464	NA	0.01966225819662258	0.01307433694434068	2677	1974.7252747252746	179700	91	85701	35	marmgCAMI2_short_read_pooled_gold_standard_assembly
3	MetaBinner 1.0 (B1)	Otu1389.0	6687619	0.31867262783013156	0.1619718309859155	NA	0.01928055411051377	0.0076361221779548474	3012	2849.4295774647885	404619	142	128941	23	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.446	MetaBinner 1.0 (B1)	Otu108.0	4358655	1.0	1.0	NA	0.019242403906709754	0.008218154650728428	2677	3812.318181818182	83871	22	83871	22	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.460	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.9531657963446475	0.875	NA	0.017421199888497715	0.007844602166604408	2677	3319.3333333333335	79664	24	75933	21	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.358	MetaBinner 1.0 (B1)	Otu1455	2128207	0.8246871992300289	0.8275862068965517	NA	0.016104636438090843	0.005784526391901663	4149	1433.103448275862	41560	29	34274	24	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.121	MetaBinner 1.0 (B1)	Otu13.0	2655422	0.3684192209645284	0.038461538461538464	NA	0.015946617901034185	0.5	2	4420.653846153846	114937	26	42345	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
5	MetaBinner 1.0 (B1)	Otu61.1	5422633	0.13538819572979902	0.09217877094972067	NA	0.015620455966686294	0.007582720588235294	4352	1747.5921787709497	625638	358	84704	33	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.168	MetaBinner 1.0 (B1)	Otu608	1570805	0.2536046653166462	0.32	NA	0.014589971384099235	0.0071877807726864335	2226	1807.38	90369	50	22918	16	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.171	MetaBinner 1.0 (B1)	Otu1548.0	3160240	0.35555728518057284	0.24242424242424243	NA	0.014455231248259625	0.009232544720138488	1733	1946.6666666666667	128480	66	45682	16	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.293	MetaBinner 1.0 (B1)	Otu1548.0	3160240	0.5994105285417851	0.5510204081632653	NA	0.014350808799331696	0.015579919215233698	1733	1544.1020408163265	75661	49	45352	27	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.057	MetaBinner 1.0 (B1)	Otu1065	3470304	0.4476628381019751	0.022727272727272728	NA	0.01385930454507732	0.003663003663003663	273	2441.7727272727275	107438	44	48096	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.062	MetaBinner 1.0 (B1)	Otu873.1	3229632	0.26781572686247834	0.2736842105263158	NA	0.013836870578443612	0.014046461372231226	1851	1756.4315789473685	166861	95	44688	26	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.332	MetaBinner 1.0 (B1)	Otu987	9329432	0.6840664296705046	0.43478260869565216	NA	0.01381927645755926	0.019120458891013385	523	8194.347826086956	188470	23	128926	10	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.578	MetaBinner 1.0 (B1)	Otu61.1	5422633	0.15878491925988408	0.12601626016260162	NA	0.013503956472805738	0.007123161764705882	4352	1874.678861788618	461171	246	73227	31	marmgCAMI2_short_read_pooled_gold_standard_assembly
4	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.4653833219871884	0.2608695652173913	NA	0.013017777273034915	0.0044826298094882335	2677	2650.4565217391305	121921	46	56740	12	marmgCAMI2_short_read_pooled_gold_standard_assembly
12	MetaBinner 1.0 (B1)	Otu549	3511658	0.27594098126056327	0.012987012987012988	NA	0.01273899679296788	0.1111111111111111	9	2105.4285714285716	162118	77	44735	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.331	MetaBinner 1.0 (B1)	Otu133.1	2974388	0.8996218631832245	0.875	NA	0.012317828070850205	0.006630880959898958	3167	1696.9166666666667	40726	24	36638	21	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.153	MetaBinner 1.0 (B1)	Otu1469.1	4060355	0.36724526241554245	0.061224489795918366	NA	0.011927282220396985	0.07894736842105263	38	2691.2448979591836	131871	49	48429	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.152	MetaBinner 1.0 (B1)	Otu1665	1903922	0.3884588196755228	0.36585365853658536	NA	0.011833993199301231	0.007052186177715092	2127	1414.658536585366	58001	41	22531	15	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.598	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.15528660279038495	0.09615384615384616	NA	0.011657036402284649	0.007471049682480389	2677	1573.0528846153845	327195	208	50809	20	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.036	MetaBinner 1.0 (B1)	Otu1560	2237297	0.38366838320296665	0.38	NA	0.011422265349660773	0.004093945270415859	4641	1332.14	66607	50	25555	19	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.238	MetaBinner 1.0 (B1)	Otu1501	3837882	0.6175606009128912	0.5961538461538461	NA	0.010893247890372867	0.0042948185092823495	7218	1301.8653846153845	67697	52	41807	31	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.346	MetaBinner 1.0 (B1)	Otu873.1	3229632	0.6406913004680301	0.5357142857142857	NA	0.010893191546281433	0.008103727714748784	1851	1961.107142857143	54911	28	35181	15	marmgCAMI2_short_read_pooled_gold_standard_assembly
7	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.2882741907986069	0.2222222222222222	NA	0.010862295822908673	0.0044826298094882335	2677	3041.4074074074074	164236	54	47345	12	marmgCAMI2_short_read_pooled_gold_standard_assembly
2	MetaBinner 1.0 (B1)	Otu1272	5620761	0.34886790595890765	0.3828125	NA	0.010721146122384496	0.0045645086166744295	10735	1349.4765625	172733	128	60261	49	marmgCAMI2_short_read_pooled_gold_standard_assembly
11	MetaBinner 1.0 (B1)	Otu1462.0	3231754	0.19823159789876402	0.07142857142857142	NA	0.010357223971874097	0.004975124378109453	1005	2412.1857142857143	168853	70	33472	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.389	MetaBinner 1.0 (B1)	Otu797	3197903	0.5872067845543125	0.35294117647058826	NA	0.010176356193418	0.004545454545454545	1320	3260.0	55420	17	32543	6	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.208	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.43391578862704094	0.3404255319148936	NA	0.009901907813304793	0.005976839745984311	2677	2116.255319148936	99464	47	43159	16	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.227	MetaBinner 1.0 (B1)	Otu1257	3081731	0.26450980751268294	0.11904761904761904	NA	0.009372979017312023	0.005202913631633715	961	2600.0476190476193	109202	42	28885	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.051	MetaBinner 1.0 (B1)	Otu136	4242890	0.7463514746123442	0.36363636363636365	NA	0.009256898010554127	0.014814814814814815	270	4784.0	52624	11	39276	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.114	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.5786053813614758	0.5	NA	0.009132174948464607	0.0033619723571161747	2677	3821.8333333333335	68793	18	39804	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.063	MetaBinner 1.0 (B1)	Otu1225	4997031	0.8778718015718276	0.42857142857142855	NA	0.008740189924777333	0.011494252873563218	261	7107.285714285715	49751	7	43675	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.139	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.9669251178485871	0.9375	NA	0.008612060371834889	0.0056032872618602915	2677	2426.3125	38821	16	37537	15	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.077	MetaBinner 1.0 (B1)	Otu1631	4594121	0.28144633927426593	0.3125	NA	0.008600121764315741	0.004307250538406317	6965	1462.3125	140382	96	39510	30	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.042	MetaBinner 1.0 (B1)	Otu2115	3100267	0.6117052395104486	0.5	NA	0.008431531864836158	0.0036477331943720686	1919	3052.3571428571427	42733	14	26140	7	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.184	MetaBinner 1.0 (B1)	Otu1569	2584895	0.30191656951118945	0.25	NA	0.008215033879519284	0.003117692907248636	1283	4395.875	70334	16	21235	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.103	MetaBinner 1.0 (B1)	Otu2299.0	2913218	0.48492283981911466	0.045454545454545456	NA	0.008208448526680805	0.0043859649122807015	228	2241.5	49313	22	23913	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_com_only_result.262	MetaBinner 1.0 (B1)	Otu1977.0	3895702	0.24908654762661245	0.24705882352941178	NA	0.008049640347233952	0.004188272836059034	5014	1481.129411764706	125896	85	31359	21	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.036	MetaBinner 1.0 (B1)	Otu767	1682895	0.33336655123446024	0.2857142857142857	NA	0.007951179366508309	0.0039447731755424065	507	5734.142857142857	40139	7	13381	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.010	MetaBinner 1.0 (B1)	Otu1462.0	3231754	0.8844850245555786	0.4	NA	0.007913349840365324	0.001990049751243781	1005	5782.8	28914	5	25574	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.129	MetaBinner 1.0 (B1)	Otu1631	4594121	0.2327307647387067	0.26262626262626265	NA	0.007807369461971071	0.0037329504666188083	6965	1556.7474747474748	154118	99	35868	26	marmgCAMI2_short_read_pooled_gold_standard_assembly
15	MetaBinner 1.0 (B1)	Otu61.1	5422633	0.31367016802030834	0.3	NA	0.007770210523190487	0.0027573529411764708	4352	3358.225	134329	40	42135	12	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.643	MetaBinner 1.0 (B1)	Otu61.1	5422633	0.13328922752582248	0.10227272727272728	NA	0.007765046979944982	0.004136029411764706	4352	1794.9261363636363	315907	176	42107	18	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.252	MetaBinner 1.0 (B1)	Otu1541	3778354	0.38749818172200845	0.23333333333333334	NA	0.0077554935297222015	0.007423117709437964	943	2520.7	75621	30	29303	7	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.236	MetaBinner 1.0 (B1)	Otu2036	3543229	0.3899132789766343	0.40350877192982454	NA	0.007639077237175469	0.0032693674484719263	7035	1217.859649122807	69418	57	27067	23	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.197	MetaBinner 1.0 (B1)	Otu1389.0	6687619	0.4220356293741419	0.4153846153846154	NA	0.007538258384635847	0.008964143426294821	3012	1837.7230769230769	119452	65	50413	27	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.277	MetaBinner 1.0 (B1)	Otu2268	4168230	0.9488952060989791	0.8	NA	0.007047115922106026	0.00202020202020202	1980	6191.2	30956	5	29374	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.232	MetaBinner 1.0 (B1)	Otu136	4242890	1.0	1.0	NA	0.00699829597279213	0.003703703703703704	270	29693.0	29693	1	29693	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.047	MetaBinner 1.0 (B1)	Otu1123	4880230	0.3437269431880153	0.10869565217391304	NA	0.0065867797214475545	0.0068775790921595595	727	2033.0217391304348	93519	46	32145	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.189	MetaBinner 1.0 (B1)	Otu2016.0	3400410	0.3929456112008616	0.36363636363636365	NA	0.006437753094479783	0.010498687664041995	762	2532.2727272727275	55710	22	21891	8	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.339	MetaBinner 1.0 (B1)	Otu169.0	4784456	0.847513275852224	0.8	NA	0.006204467132731496	0.007259528130671506	1653	2335.0666666666666	35026	15	29685	12	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.534	MetaBinner 1.0 (B1)	Otu1420.0	5263456	0.5525199860966284	0.1875	NA	0.0060401378865901035	0.0026619343389529724	1127	3596.25	57540	16	31792	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.327	MetaBinner 1.0 (B1)	Otu413	4758119	0.7608221654967028	0.25	NA	0.00601351080122208	0.007462686567164179	268	4701.0	37608	8	28613	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_com_only_result.416	MetaBinner 1.0 (B1)	Otu612.0	3682452	0.3669930674469252	0.13043478260869565	NA	0.005994647044958088	0.0022522522522522522	1332	2615.2608695652175	60151	23	22075	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.113	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.274544014386025	0.15625	NA	0.005884613487417563	0.0018677624206200972	2677	2919.5	93424	32	25649	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.152	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.498241386681176	0.42857142857142855	NA	0.005882548630254058	0.0033619723571161747	2677	2450.5238095238096	51461	21	25640	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.206	MetaBinner 1.0 (B1)	Otu1631	4594121	0.15508787330996204	0.18421052631578946	NA	0.005845078960697814	0.003015075376884422	6965	1518.8333333333333	173147	114	26853	21	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.057	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.17091625207296848	0.14814814814814814	NA	0.005674915771034872	0.0044826298094882335	2677	1786.6666666666667	144720	81	24735	12	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.332	MetaBinner 1.0 (B1)	Otu1631	4594121	0.7078847016599372	0.6875	NA	0.005495284081546829	0.0015793251974156497	6965	2229.0	35664	16	25246	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output_trans.113	MetaBinner 1.0 (B1)	Otu1254	3637570	0.3857341126336572	0.42105263157894735	NA	0.005424775330784013	0.001879478444731587	8513	1346.2368421052631	51157	38	19733	16	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.404	MetaBinner 1.0 (B1)	Otu108.0	4358655	0.4553366009802941	0.4	NA	0.005221794337932229	0.0029884198729921555	2677	2499.25	49985	20	22760	8	marmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.139	MetaBinner 1.0 (B1)	Otu797	3197903	0.3920489586792542	0.17647058823529413	NA	0.005168386908546006	0.0022727272727272726	1320	2479.8823529411766	42158	17	16528	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
