BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
bbin_339	5440.0	5440.0	1.0	SP108_S87	5440.0	1.0	1.0	1.0	1934373.0	517.0	0.0028122807752176027	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_340	3521939.0	67729.59615384616	52.0	MIKI-NS20	3521939.0	52.0	1.0	1.0	5362682.0	208.0	0.6567495518100831	0.25	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_355	36683.0	36683.0	1.0	SP21_S92	36683.0	1.0	1.0	1.0	1689680.0	13.0	0.021710027934283414	0.07692307692307693	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_367	6320.0	6320.0	1.0	SP108_S87	6320.0	1.0	1.0	1.0	1934373.0	517.0	0.0032672085476792736	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_372	213896.0	213896.0	1.0	SP21_S92	213896.0	1.0	1.0	1.0	1689680.0	13.0	0.12658965011126366	0.07692307692307693	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_375	101394.0	14484.857142857143	7.0	MIKI-NS20	101394.0	7.0	1.0	1.0	5362682.0	208.0	0.018907330324639798	0.03365384615384615	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_387	15176.0	15176.0	1.0	SP21_S92	15176.0	1.0	1.0	1.0	1689680.0	13.0	0.008981582311443586	0.07692307692307693	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_418	8114.0	8114.0	1.0	SP108_S87	8114.0	1.0	1.0	1.0	1934373.0	517.0	0.004194640847447726	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_445	11038.0	11038.0	1.0	SP108_S87	11038.0	1.0	1.0	1.0	1934373.0	517.0	0.005706241764127188	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_447	394632.0	197316.0	2.0	MIKI-NS09	394632.0	2.0	1.0	1.0	2039640.0	22.0	0.19348120256515855	0.09090909090909091	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_458	10529.0	5264.5	2.0	SP108_S87	10529.0	2.0	1.0	1.0	1934373.0	517.0	0.005443107404828335	0.0038684719535783366	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_475	7923.0	7923.0	1.0	SP108_S87	7923.0	1.0	1.0	1.0	1934373.0	517.0	0.004095900842288431	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_481	987909.0	70564.92857142857	14.0	spades_And8457_S3_L001	987909.0	14.0	1.0	1.0	4927240.0	82.0	0.20049946826215082	0.17073170731707318	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_488	3432.0	3432.0	1.0	SP108_S87	3432.0	1.0	1.0	1.0	1934373.0	517.0	0.001774218312600517	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_503	334464.0	167232.0	2.0	MIKI-NS12	334464.0	2.0	1.0	1.0	2251851.0	72.0	0.14852847723939105	0.027777777777777776	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_523	9126.0	9126.0	1.0	SP108_S87	9126.0	1.0	1.0	1.0	1934373.0	517.0	0.004717807785778648	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_524	6866.0	6866.0	1.0	SP108_S87	6866.0	1.0	1.0	1.0	1934373.0	517.0	0.0035494705519566287	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_548	4080.0	4080.0	1.0	SP108_S87	4080.0	1.0	1.0	1.0	1934373.0	517.0	0.002109210581413202	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_557	2363122.0	393853.6666666667	6.0	MIKI-NS08	2363122.0	6.0	1.0	1.0	2548574.0	10.0	0.927233033060841	0.6	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_588	56807.0	56807.0	1.0	MIKI-NS10	56807.0	1.0	1.0	1.0	2092134.0	100.0	0.02715265848172249	0.01	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_602	456751.0	65250.142857142855	7.0	MIKI-NS13	456751.0	7.0	1.0	1.0	7206672.0	26.0	0.06337890776769083	0.2692307692307692	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_604	5466.0	5466.0	1.0	SP108_S87	5466.0	1.0	1.0	1.0	1934373.0	517.0	0.002825721823040334	0.0019342359767891683	NA	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Autometa cami2-03e0d77 (C2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.10.fa	2960474.0	80012.81081081081	37.0	MIKI-NS02	2960474.0	37.0	1.0	1.0	2999760.0	43.0	0.9869036189561832	0.8604651162790697	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.13.fa	4329240.0	37975.78947368421	114.0	MIKI-NS03	4329240.0	114.0	1.0	1.0	4487888.0	151.0	0.9646497417047841	0.7549668874172185	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.17.fa	7153471.0	340641.4761904762	21.0	MIKI-NS13	7153471.0	21.0	1.0	1.0	7206672.0	26.0	0.992617813048797	0.8076923076923077	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.1.fa	2531615.0	316451.875	8.0	MIKI-NS08	2531615.0	8.0	1.0	1.0	2548574.0	10.0	0.9933456905704916	0.8	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.29.fa	4794552.0	43586.836363636365	110.0	MIKI-NS20	4794552.0	110.0	1.0	1.0	5362682.0	208.0	0.894058607241675	0.5288461538461539	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.2.fa	1681214.0	168121.4	10.0	SP21_S92	1681214.0	10.0	1.0	1.0	1689680.0	13.0	0.9949895838265234	0.7692307692307693	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.34.fa	6843095.0	70547.37113402062	97.0	MIKI-NS15	6798820.0	95.0	0.9935299743756297	0.979381443298969	6804298.0	96.0	0.9991949206222303	0.9895833333333334	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.43.fa	2207421.0	34490.953125	64.0	MIKI-NS12	2207421.0	64.0	1.0	1.0	2251851.0	72.0	0.9802695649046052	0.8888888888888888	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.45.fa	2086658.0	21077.353535353537	99.0	MIKI-NS10	2086658.0	99.0	1.0	1.0	2092134.0	100.0	0.9973825768330327	0.99	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.55.fa	4605999.0	92119.98	50.0	spades_And8457_S3_L001	4605999.0	50.0	1.0	1.0	4927240.0	82.0	0.9348030540424254	0.6097560975609756	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.59.fa	10386.0	10386.0	1.0	MIKI-NS03	10386.0	1.0	1.0	1.0	4487888.0	151.0	0.002314228875586913	0.006622516556291391	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.60.fa	5113174.0	300774.9411764706	17.0	spades_ESBL6643_S3_L001	5113174.0	17.0	1.0	1.0	5120124.0	22.0	0.9986426109992649	0.7727272727272727	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.64.fa	5243385.0	124842.5	42.0	MIKI-NS14	5243385.0	42.0	1.0	1.0	5248865.0	43.0	0.998955964765716	0.9767441860465116	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin.66.fa	1942381.0	97119.05	20.0	MIKI-NS06	1942381.0	20.0	1.0	1.0	1964616.0	31.0	0.9886822666617802	0.6451612903225806	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.105.fa	1337.0	1337.0	1.0	MIKI-NS06	1337.0	1.0	1.0	1.0	1964616.0	31.0	0.0006805401157274501	0.03225806451612903	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.106.fa	2258.0	2258.0	1.0	spades_And8457_S3_L001	2258.0	1.0	1.0	1.0	4927240.0	82.0	0.00045826872650814657	0.012195121951219513	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.110.fa	3955.0	1977.5	2.0	spades_And8457_S3_L001	3955.0	2.0	1.0	1.0	4927240.0	82.0	0.0008026806082106819	0.024390243902439025	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.138.fa	3509.0	1754.5	2.0	SP21_S92	3509.0	2.0	1.0	1.0	1689680.0	13.0	0.002076724586904029	0.15384615384615385	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.143.fa	3177.0	3177.0	1.0	SP108_S87	3177.0	1.0	1.0	1.0	1934373.0	517.0	0.0016423926512621919	0.0019342359767891683	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.162.fa	38001.0	3166.75	12.0	MIKI-NS08	11474.0	1.0	0.3019394226467724	0.08333333333333333	2548574.0	10.0	0.00450212550233974	0.1	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.170.fa	38950.0	5564.285714285715	7.0	MIKI-NS12	38950.0	7.0	1.0	1.0	2251851.0	72.0	0.017296881543228216	0.09722222222222222	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.194.fa	60288.0	5480.727272727273	11.0	MIKI-NS08	5485.0	1.0	0.09097996284501061	0.09090909090909091	2548574.0	10.0	0.002152183927168683	0.1	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.198.fa	22643.0	3773.8333333333335	6.0	SP108_S87	22643.0	6.0	1.0	1.0	1934373.0	517.0	0.011705601763465474	0.01160541586073501	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.217.fa	44471.0	14823.666666666666	3.0	MIKI-NS13	44471.0	3.0	1.0	1.0	7206672.0	26.0	0.006170809494313047	0.11538461538461539	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.225.fa	18394.0	9197.0	2.0	SP108_S87	18394.0	2.0	1.0	1.0	1934373.0	517.0	0.00950902437120452	0.0038684719535783366	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.232.fa	22951.0	2086.4545454545455	11.0	SP108_S87	22951.0	11.0	1.0	1.0	1934373.0	517.0	0.011864826483827058	0.02127659574468085	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.289.fa	2571.0	1285.5	2.0	MIKI-NS02	2571.0	2.0	1.0	1.0	2999760.0	43.0	0.0008570685654852388	0.046511627906976744	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.290.fa	128505.0	3894.090909090909	33.0	SP108_S87	128505.0	33.0	1.0	1.0	1934373.0	517.0	0.06643237886384891	0.06382978723404255	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.292.fa	98510.0	2985.151515151515	33.0	MIKI-NS03	98510.0	33.0	1.0	1.0	4487888.0	151.0	0.021950191270370383	0.2185430463576159	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.296.fa	5308.0	5308.0	1.0	spades_And8457_S3_L001	5308.0	1.0	1.0	1.0	4927240.0	82.0	0.0010772765280359796	0.012195121951219513	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.309.fa	258993.0	12949.65	20.0	spades_And8457_S3_L001	258993.0	20.0	1.0	1.0	4927240.0	82.0	0.05256350411183543	0.24390243902439024	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.318.fa	45789.0	2543.8333333333335	18.0	SP108_S87	45789.0	18.0	1.0	1.0	1934373.0	517.0	0.023671236105963018	0.03481624758220503	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.329.fa	562647.0	5800.484536082474	97.0	MIKI-NS20	562647.0	97.0	1.0	1.0	5362682.0	208.0	0.10491895659671784	0.46634615384615385	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.58.fa	1219.0	1219.0	1.0	spades_And8457_S3_L001	1219.0	1.0	1.0	1.0	4927240.0	82.0	0.0002474001672335831	0.012195121951219513	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.60.fa	25949.0	25949.0	1.0	MIKI-NS02	25949.0	1.0	1.0	1.0	2999760.0	43.0	0.008650358695362296	0.023255813953488372	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.80.fa	44026.0	5503.25	8.0	spades_And8457_S3_L001	39213.0	5.0	0.8906782355880616	0.625	4927240.0	82.0	0.007958410793872432	0.06097560975609756	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.87.fa	62939.0	62939.0	1.0	MIKI-NS09	62939.0	1.0	1.0	1.0	2039640.0	22.0	0.030857896491537723	0.045454545454545456	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.88.fa	554489.0	184829.66666666666	3.0	MIKI-NS09	554489.0	3.0	1.0	1.0	2039640.0	22.0	0.2718563079759173	0.13636363636363635	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.89.fa	109015.0	54507.5	2.0	MIKI-NS09	109015.0	2.0	1.0	1.0	2039640.0	22.0	0.053448157517993373	0.09090909090909091	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.90.fa	102098.0	102098.0	1.0	MIKI-NS09	102098.0	1.0	1.0	1.0	2039640.0	22.0	0.05005687278147124	0.045454545454545456	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.91.fa	190444.0	47611.0	4.0	MIKI-NS09	190444.0	4.0	1.0	1.0	2039640.0	22.0	0.0933713792630072	0.18181818181818182	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
re_bin.94.fa	239667.0	239667.0	1.0	MIKI-NS09	239667.0	1.0	1.0	1.0	2039640.0	22.0	0.11750455962816968	0.045454545454545456	NA	MetaWRAP 1.2.3 (D1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.005	1318.0	1318.0	1.0	spades_ESBL6643_S3_L001	1318.0	1.0	1.0	1.0	5120124.0	22.0	0.00025741564071495146	0.045454545454545456	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.007	1689680.0	129975.38461538461	13.0	SP21_S92	1689680.0	13.0	1.0	1.0	1689680.0	13.0	1.0	1.0	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
concoct.098	1959136.0	65304.53333333333	30.0	MIKI-NS06	1959136.0	30.0	1.0	1.0	1964616.0	31.0	0.9972106508345652	0.967741935483871	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.015	5014856.0	139301.55555555556	36.0	MIKI-NS14	5014856.0	36.0	1.0	1.0	5248865.0	43.0	0.9554172187701532	0.8372093023255814	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.016	6853481.0	69933.47959183673	98.0	MIKI-NS15	6798820.0	95.0	0.9920243450007376	0.9693877551020408	6804298.0	96.0	0.9991949206222303	0.9895833333333334	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.019	4895223.0	66151.66216216216	74.0	spades_And8457_S3_L001	4895223.0	74.0	1.0	1.0	4927240.0	82.0	0.9935020417109781	0.9024390243902439	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabat.020	2822763.0	104546.77777777778	27.0	MIKI-NS02	2822763.0	27.0	1.0	1.0	2999760.0	43.0	0.9409962797023762	0.627906976744186	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.023	4025350.0	42372.10526315789	95.0	MIKI-NS03	4025350.0	95.0	1.0	1.0	4487888.0	151.0	0.8969363763088561	0.6291390728476821	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.026	8980.0	1282.857142857143	7.0	SP108_S87	8980.0	7.0	1.0	1.0	1934373.0	517.0	0.004642331132620234	0.013539651837524178	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.030	2285.0	2285.0	1.0	SP108_S87	2285.0	1.0	1.0	1.0	1934373.0	517.0	0.0011812613182669526	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
concoct.160	2543089.0	282565.44444444444	9.0	MIKI-NS08	2543089.0	9.0	1.0	1.0	2548574.0	10.0	0.9978478160728314	0.9	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.051	2803.0	2803.0	1.0	SP108_S87	2803.0	1.0	1.0	1.0	1934373.0	517.0	0.0014490483479659816	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.035	5118806.0	243752.66666666666	21.0	spades_ESBL6643_S3_L001	5118806.0	21.0	1.0	1.0	5120124.0	22.0	0.9997425843592851	0.9545454545454546	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.043	1876129.0	26057.347222222223	72.0	MIKI-NS10	1876129.0	72.0	1.0	1.0	2092134.0	100.0	0.8967537452189965	0.72	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
concoct.155	2246371.0	31639.028169014084	71.0	MIKI-NS12	2246371.0	71.0	1.0	1.0	2251851.0	72.0	0.9975664464478333	0.9861111111111112	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.047	7695.0	7695.0	1.0	SP108_S87	7695.0	1.0	1.0	1.0	1934373.0	517.0	0.0039780331921506346	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
concoct.168	7201190.0	288047.6	25.0	MIKI-NS13	7201190.0	25.0	1.0	1.0	7206672.0	26.0	0.999239316011607	0.9615384615384616	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.053	5357199.0	25880.1884057971	207.0	MIKI-NS20	5357199.0	207.0	1.0	1.0	5362682.0	208.0	0.9989775638383928	0.9951923076923077	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.078	16495.0	3299.0	5.0	SP108_S87	16495.0	5.0	1.0	1.0	1934373.0	517.0	0.008527310916767346	0.009671179883945842	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.101	1500646.0	166738.44444444444	9.0	MIKI-NS09	1500646.0	9.0	1.0	1.0	2039640.0	22.0	0.7357406208938833	0.4090909090909091	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
concoct.077	533511.0	44459.25	12.0	MIKI-NS09	533511.0	12.0	1.0	1.0	2039640.0	22.0	0.26157115961640287	0.5454545454545454	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.095	16915.0	2819.1666666666665	6.0	SP108_S87	16915.0	6.0	1.0	1.0	1934373.0	517.0	0.008744435535442234	0.01160541586073501	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.118	3147.0	1573.5	2.0	SP108_S87	3147.0	2.0	1.0	1.0	1934373.0	517.0	0.0016268837499282714	0.0038684719535783366	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.120	3305.0	3305.0	1.0	SP108_S87	3305.0	1.0	1.0	1.0	1934373.0	517.0	0.0017085639636202532	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.133	1921.0	1921.0	1.0	SP108_S87	1921.0	1.0	1.0	1.0	1934373.0	517.0	0.000993086648748716	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.139	13809.0	1534.3333333333333	9.0	SP108_S87	13809.0	9.0	1.0	1.0	1934373.0	517.0	0.007138747284003654	0.017408123791102514	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.143	1131.0	1131.0	1.0	SP108_S87	1131.0	1.0	1.0	1.0	1934373.0	517.0	0.0005846855802888067	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.145	3038.0	1519.0	2.0	SP108_S87	3038.0	2.0	1.0	1.0	1934373.0	517.0	0.0015705347417483597	0.0038684719535783366	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.156	5046.0	1682.0	3.0	SP108_S87	5046.0	3.0	1.0	1.0	1934373.0	517.0	0.0026085972043654454	0.005802707930367505	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.158	126169.0	3504.6944444444443	36.0	SP108_S87	126169.0	36.0	1.0	1.0	1934373.0	517.0	0.06522475241331428	0.06963249516441006	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.178	224750.0	5107.954545454545	44.0	SP108_S87	224750.0	44.0	1.0	1.0	1934373.0	517.0	0.11618751915995519	0.0851063829787234	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.165	114161.0	5436.238095238095	21.0	SP108_S87	114161.0	21.0	1.0	1.0	1934373.0	517.0	0.05901705617272367	0.04061895551257253	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.169	1163.0	1163.0	1.0	SP108_S87	1163.0	1.0	1.0	1.0	1934373.0	517.0	0.000601228408378322	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.171	152060.0	1357.6785714285713	112.0	SP108_S87	152060.0	112.0	1.0	1.0	1934373.0	517.0	0.07860945122786557	0.21663442940038685	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.177	66131.0	6613.1	10.0	SP108_S87	66131.0	10.0	1.0	1.0	1934373.0	517.0	0.034187305137116784	0.019342359767891684	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.183	2639.0	2639.0	1.0	SP108_S87	2639.0	1.0	1.0	1.0	1934373.0	517.0	0.0013642663540072157	0.0019342359767891683	NA	UltraBinner 1.0 (E1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.005	1318.0	1318.0	1.0	spades_ESBL6643_S3_L001	1318.0	1.0	1.0	1.0	5120124.0	22.0	0.00025741564071495146	0.045454545454545456	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.007	1689680.0	129975.38461538461	13.0	SP21_S92	1689680.0	13.0	1.0	1.0	1689680.0	13.0	1.0	1.0	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
concoct.098	1959136.0	65304.53333333333	30.0	MIKI-NS06	1959136.0	30.0	1.0	1.0	1964616.0	31.0	0.9972106508345652	0.967741935483871	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.015	5014856.0	139301.55555555556	36.0	MIKI-NS14	5014856.0	36.0	1.0	1.0	5248865.0	43.0	0.9554172187701532	0.8372093023255814	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.016	6853481.0	69933.47959183673	98.0	MIKI-NS15	6798820.0	95.0	0.9920243450007376	0.9693877551020408	6804298.0	96.0	0.9991949206222303	0.9895833333333334	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.019	4895223.0	66151.66216216216	74.0	spades_And8457_S3_L001	4895223.0	74.0	1.0	1.0	4927240.0	82.0	0.9935020417109781	0.9024390243902439	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabat.020	2822763.0	104546.77777777778	27.0	MIKI-NS02	2822763.0	27.0	1.0	1.0	2999760.0	43.0	0.9409962797023762	0.627906976744186	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.023	4025350.0	42372.10526315789	95.0	MIKI-NS03	4025350.0	95.0	1.0	1.0	4487888.0	151.0	0.8969363763088561	0.6291390728476821	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
metabinner.026	8980.0	1282.857142857143	7.0	SP108_S87	8980.0	7.0	1.0	1.0	1934373.0	517.0	0.004642331132620234	0.013539651837524178	NA	UltraBinner 1.0 (E2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
