BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
109	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0010716650821739138	0.0038684719535783366	517	1036.5	2073	2	2073	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.079	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0010551222540843984	0.0019342359767891683	517	2041.0	2041	1	2041	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.405	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.000993086648748716	0.0019342359767891683	517	1921.0	1921	1	1921	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
279	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0008245565875867788	0.0019342359767891683	517	1595.0	1595	1	1595	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
313	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0006906630727372642	0.0019342359767891683	517	1336.0	1336	1	1336	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.192	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0006896291459816695	0.0019342359767891683	517	1334.0	1334	1	1334	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
320	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0006875612924704801	0.0019342359767891683	517	1330.0	1330	1	1330	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
303	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.00063483102793515	0.0019342359767891683	517	1228.0	1228	1	1228	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.076	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.000601228408378322	0.0019342359767891683	517	1163.0	1163	1	1163	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.211	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0005846855802888067	0.0019342359767891683	517	1131.0	1131	1	1131	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
324	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0005810668366442252	0.0019342359767891683	517	1124.0	1124	1	1124	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
52	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0005738293493550623	0.0019342359767891683	517	1110.0	1110	1	1110	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
232	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.0005634900817991153	0.0019342359767891683	517	1090.0	1090	1	1090	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
105	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.000557286521265547	0.0019342359767891683	517	1078.0	1078	1	1078	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
10	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.000523683901708719	0.0019342359767891683	517	1013.0	1013	1	1013	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
174	MetaBinner 1.0 (B4)	SP108_S87	1934373	1.0	1.0	NA	0.000522133011575327	0.0019342359767891683	517	1010.0	1010	1	1010	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.265	MetaBinner 1.0 (B4)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.00045826872650814657	0.012195121951219513	82	2258.0	2258	1	2258	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.331	MetaBinner 1.0 (B4)	spades_ESBL6643_S3_L001	5120124	1.0	1.0	NA	0.00025741564071495146	0.045454545454545456	22	1318.0	1318	1	1318	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin_0	Autometa cami2-03e0d77 (C1)	MIKI-NS13	7206672	0.18066344437187024	0.022130013831258646	NA	0.9355248858280216	0.6153846153846154	26	51615.66390041494	37318125	723	6742021	16	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_85	Autometa cami2-03e0d77 (C1)	MIKI-NS06	1964616	1.0	1.0	NA	0.9284689730715824	0.45161290322580644	31	130291.78571428571	1824085	14	1824085	14	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_92	Autometa cami2-03e0d77 (C1)	MIKI-NS08	2548574	1.0	1.0	NA	0.927233033060841	0.6	10	393853.6666666667	2363122	6	2363122	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_45	Autometa cami2-03e0d77 (C1)	spades_ESBL6643_S3_L001	5120124	1.0	1.0	NA	0.7963033707777389	0.36363636363636365	22	509646.5	4077172	8	4077172	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_400	Autometa cami2-03e0d77 (C1)	MIKI-NS20	5362682	1.0	1.0	NA	0.6869131900791432	0.3317307692307692	208	53386.913043478264	3683697	69	3683697	69	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_297	Autometa cami2-03e0d77 (C1)	SP21_S92	1689680	1.0	1.0	NA	0.32897767624638985	0.07692307692307693	13	555867.0	555867	1	555867	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_96	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.21241262857096468	0.0975609756097561	82	130826.0	1046608	8	1046608	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_681	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.20049946826215082	0.17073170731707318	82	70564.92857142857	987909	14	987909	14	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_383	Autometa cami2-03e0d77 (C1)	MIKI-NS09	2039640	1.0	1.0	NA	0.19348120256515855	0.09090909090909091	22	197316.0	394632	2	394632	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_686	Autometa cami2-03e0d77 (C1)	MIKI-NS12	2251851	1.0	1.0	NA	0.14852847723939105	0.027777777777777776	72	167232.0	334464	2	334464	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_338	Autometa cami2-03e0d77 (C1)	SP21_S92	1689680	1.0	1.0	NA	0.12658965011126366	0.07692307692307693	13	213896.0	213896	1	213896	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_66	Autometa cami2-03e0d77 (C1)	MIKI-NS20	5362682	1.0	1.0	NA	0.12383635650967184	0.15384615384615385	208	20752.96875	664095	32	664095	32	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_558	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.1065062793775014	0.07317073170731707	82	87463.66666666667	524782	6	524782	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_277	Autometa cami2-03e0d77 (C1)	MIKI-NS20	5362682	1.0	1.0	NA	0.09830249117885416	0.02403846153846154	208	105433.0	527165	5	527165	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_296	Autometa cami2-03e0d77 (C1)	SP21_S92	1689680	1.0	1.0	NA	0.07654467118034183	0.07692307692307693	13	129336.0	129336	1	129336	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_430	Autometa cami2-03e0d77 (C1)	MIKI-NS13	7206672	1.0	1.0	NA	0.06337890776769083	0.2692307692307692	26	65250.142857142855	456751	7	456751	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_617	Autometa cami2-03e0d77 (C1)	MIKI-NS10	2092134	1.0	1.0	NA	0.02715265848172249	0.01	100	56807.0	56807	1	56807	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_545	Autometa cami2-03e0d77 (C1)	SP21_S92	1689680	1.0	1.0	NA	0.021710027934283414	0.07692307692307693	13	36683.0	36683	1	36683	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_640	Autometa cami2-03e0d77 (C1)	MIKI-NS20	5362682	1.0	1.0	NA	0.01988072386167966	0.038461538461538464	208	13326.75	106614	8	106614	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_28	Autometa cami2-03e0d77 (C1)	MIKI-NS03	4487888	1.0	1.0	NA	0.015620487855311897	0.006622516556291391	151	70103.0	70103	1	70103	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_625	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.010411914175075702	0.024390243902439025	82	25651.0	51302	2	51302	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_68	Autometa cami2-03e0d77 (C1)	SP21_S92	1689680	1.0	1.0	NA	0.008981582311443586	0.07692307692307693	13	15176.0	15176	1	15176	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_633	Autometa cami2-03e0d77 (C1)	MIKI-NS09	2039640	1.0	1.0	NA	0.008636327979447354	0.045454545454545456	22	17615.0	17615	1	17615	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_144	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.00846579227480946	0.0019342359767891683	517	16376.0	16376	1	16376	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_691	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.007845436221452637	0.005802707930367505	517	5058.666666666667	15176	3	15176	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_573	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.007674321343401712	0.005802707930367505	517	4948.333333333333	14845	3	14845	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_664	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.005706241764127188	0.0019342359767891683	517	11038.0	11038	1	11038	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_64	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.005443107404828335	0.0038684719535783366	517	5264.5	10529	2	10529	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_95	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.005336659062680121	0.012195121951219513	82	26295.0	26295	1	26295	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_502	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.004717807785778648	0.0019342359767891683	517	9126.0	9126	1	9126	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_255	Autometa cami2-03e0d77 (C1)	MIKI-NS12	2251851	1.0	1.0	NA	0.004685922825266859	0.013888888888888888	72	10552.0	10552	1	10552	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_576	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.004483623375636446	0.0038684719535783366	517	4336.5	8673	2	8673	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_359	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.004362653945231866	0.0019342359767891683	517	8439.0	8439	1	8439	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_546	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.004194640847447726	0.0019342359767891683	517	8114.0	8114	1	8114	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_302	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0041739623123358315	0.0019342359767891683	517	8074.0	8074	1	8074	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_250	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.004095900842288431	0.0019342359767891683	517	7923.0	7923	1	7923	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_468	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0038095031309886974	0.0019342359767891683	517	7369.0	7369	1	7369	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_568	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.003647693593738126	0.0019342359767891683	517	7056.0	7056	1	7056	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_407	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0035494705519566287	0.0019342359767891683	517	6866.0	6866	1	6866	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_32	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.003464688557997863	0.0019342359767891683	517	6702.0	6702	1	6702	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_346	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0032672085476792736	0.0019342359767891683	517	6320.0	6320	1	6320	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_596	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0032392925252782167	0.0019342359767891683	517	6266.0	6266	1	6266	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_150	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0030914409992281737	0.0019342359767891683	517	5980.0	5980	1	5980	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_626	Autometa cami2-03e0d77 (C1)	MIKI-NS03	4487888	1.0	1.0	NA	0.0028625937189163367	0.006622516556291391	151	12847.0	12847	1	12847	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_44	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0028267557497959287	0.0019342359767891683	517	5468.0	5468	1	5468	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_593	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.002825721823040334	0.0019342359767891683	517	5466.0	5466	1	5466	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_390	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0028122807752176027	0.0019342359767891683	517	5440.0	5440	1	5440	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_687	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.002568274060897252	0.0019342359767891683	517	4968.0	4968	1	4968	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_238	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0025558669398301156	0.0019342359767891683	517	4944.0	4944	1	4944	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_120	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0022823933129753156	0.0019342359767891683	517	4415.0	4415	1	4415	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_190	Autometa cami2-03e0d77 (C1)	MIKI-NS15	6804298	0.768910722341972	0.6666666666666666	NA	0.002254310437314768	0.020833333333333332	96	6649.666666666667	19949	3	15339	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_555	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.002109210581413202	0.0019342359767891683	517	4080.0	4080	1	4080	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_561	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0019520537145628067	0.0019342359767891683	517	3776.0	3776	1	3776	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_427	Autometa cami2-03e0d77 (C1)	MIKI-NS15	6804298	1.0	1.0	NA	0.0019076178027476163	0.010416666666666666	96	12980.0	12980	1	12980	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_318	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.001774218312600517	0.0019342359767891683	517	3432.0	3432	1	3432	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_597	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0017502699279921417	0.012195121951219513	82	8624.0	8624	1	8624	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_192	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0016827157947303854	0.0019342359767891683	517	3255.0	3255	1	3255	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_608	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0016139596654833376	0.0019342359767891683	517	3122.0	3122	1	3122	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_598	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.0015793231191709148	0.0019342359767891683	517	3055.0	3055	1	3055	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_604	Autometa cami2-03e0d77 (C1)	SP108_S87	1934373	1.0	1.0	NA	0.001567949924859373	0.0019342359767891683	517	3033.0	3033	1	3033	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_311	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0011018338867195428	0.012195121951219513	82	5429.0	5429	1	5429	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_193	Autometa cami2-03e0d77 (C1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0010772765280359796	0.012195121951219513	82	5308.0	5308	1	5308	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_364	Autometa cami2-03e0d77 (C1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0009017875756944007	0.004807692307692308	208	4836.0	4836	1	4836	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bin_0	Autometa cami2-03e0d77 (C2)	MIKI-NS15	6804298	0.16870288112331575	0.09506172839506173	NA	0.9921317379103619	0.8020833333333334	96	49402.07037037037	40015677	810	6750760	77	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_64	Autometa cami2-03e0d77 (C2)	MIKI-NS06	1964616	1.0	1.0	NA	0.9284689730715824	0.45161290322580644	31	130291.78571428571	1824085	14	1824085	14	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_557	Autometa cami2-03e0d77 (C2)	MIKI-NS08	2548574	1.0	1.0	NA	0.927233033060841	0.6	10	393853.6666666667	2363122	6	2363122	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_300	Autometa cami2-03e0d77 (C2)	spades_ESBL6643_S3_L001	5120124	1.0	1.0	NA	0.7963033707777389	0.36363636363636365	22	509646.5	4077172	8	4077172	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_340	Autometa cami2-03e0d77 (C2)	MIKI-NS20	5362682	1.0	1.0	NA	0.6567495518100831	0.25	208	67729.59615384616	3521939	52	3521939	52	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_213	Autometa cami2-03e0d77 (C2)	SP21_S92	1689680	1.0	1.0	NA	0.32897767624638985	0.07692307692307693	13	555867.0	555867	1	555867	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_481	Autometa cami2-03e0d77 (C2)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.20049946826215082	0.17073170731707318	82	70564.92857142857	987909	14	987909	14	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_447	Autometa cami2-03e0d77 (C2)	MIKI-NS09	2039640	1.0	1.0	NA	0.19348120256515855	0.09090909090909091	22	197316.0	394632	2	394632	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_503	Autometa cami2-03e0d77 (C2)	MIKI-NS12	2251851	1.0	1.0	NA	0.14852847723939105	0.027777777777777776	72	167232.0	334464	2	334464	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_372	Autometa cami2-03e0d77 (C2)	SP21_S92	1689680	1.0	1.0	NA	0.12658965011126366	0.07692307692307693	13	213896.0	213896	1	213896	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_264	Autometa cami2-03e0d77 (C2)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.1065062793775014	0.07317073170731707	82	87463.66666666667	524782	6	524782	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_602	Autometa cami2-03e0d77 (C2)	MIKI-NS13	7206672	1.0	1.0	NA	0.06337890776769083	0.2692307692307692	26	65250.142857142855	456751	7	456751	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_588	Autometa cami2-03e0d77 (C2)	MIKI-NS10	2092134	1.0	1.0	NA	0.02715265848172249	0.01	100	56807.0	56807	1	56807	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_355	Autometa cami2-03e0d77 (C2)	SP21_S92	1689680	1.0	1.0	NA	0.021710027934283414	0.07692307692307693	13	36683.0	36683	1	36683	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_375	Autometa cami2-03e0d77 (C2)	MIKI-NS20	5362682	1.0	1.0	NA	0.018907330324639798	0.03365384615384615	208	14484.857142857143	101394	7	101394	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_310	Autometa cami2-03e0d77 (C2)	MIKI-NS03	4487888	1.0	1.0	NA	0.015620487855311897	0.006622516556291391	151	70103.0	70103	1	70103	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_278	Autometa cami2-03e0d77 (C2)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.010411914175075702	0.024390243902439025	82	25651.0	51302	2	51302	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_387	Autometa cami2-03e0d77 (C2)	SP21_S92	1689680	1.0	1.0	NA	0.008981582311443586	0.07692307692307693	13	15176.0	15176	1	15176	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_445	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.005706241764127188	0.0019342359767891683	517	11038.0	11038	1	11038	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_458	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.005443107404828335	0.0038684719535783366	517	5264.5	10529	2	10529	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_308	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.00543431902740578	0.0019342359767891683	517	10512.0	10512	1	10512	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_17	Autometa cami2-03e0d77 (C2)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.005336659062680121	0.012195121951219513	82	26295.0	26295	1	26295	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_523	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.004717807785778648	0.0019342359767891683	517	9126.0	9126	1	9126	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_53	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.004483623375636446	0.0038684719535783366	517	4336.5	8673	2	8673	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_36	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.004467080547546931	0.0038684719535783366	517	4320.5	8641	2	8641	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_154	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.004362653945231866	0.0019342359767891683	517	8439.0	8439	1	8439	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_418	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.004194640847447726	0.0019342359767891683	517	8114.0	8114	1	8114	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
bbin_199	Autometa cami2-03e0d77 (C2)	SP108_S87	1934373	1.0	1.0	NA	0.0041739623123358315	0.0019342359767891683	517	8074.0	8074	1	8074	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
