Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
RNODE_509_length_6803_cov_457.59293	11.007	11.007	1.670	10.000	10.000	10.000	0.525	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	73.656	73.049	97.810
RNODE_50_length_1796_cov_6.24352	19.047	19.047	0.0	10.000	10.000	10.000	10.000	10.000	14.972	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.899	99.526	99.927
RNODE_512_length_1592_cov_43.29688	40.000	40.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.844	98.463	98.094	99.580
RNODE_513_length_2330_cov_8.01964	30.000	30.000	0.0	10.000	10.000	10.000	10.000	11.102	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.436	99.637	99.716
RNODE_515_length_1754_cov_11.73892	10.000	17.111	0.0	10.000	10.000	10.000	10.000	11.398	15.772	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.813	98.058	99.877
RNODE_518_length_1369_cov_4.72490	30.000	30.000	0.0	10.000	10.000	10.000	9.955	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	98.551	97.623	99.109
RNODE_521_length_36130_cov_13.94678	10.000	10.000	9.621	9.998	9.981	9.998	9.994	10.000	10.000	9.973	9.973	10.000	9.985	0.0	9.989	9.985	0.310	99.975	99.629	99.980
RNODE_522_length_1263_cov_12.38809	24.512	17.966	10.000	9.450	9.450	9.450	10.000	10.000	10.000	9.204	9.204	10.000	9.565	0.0	9.795	9.565	6.653	98.285	99.089	99.549
RNODE_523_length_7269_cov_4.49610	10.000	10.000	0.0	10.000	10.000	10.000	0.660	10.000	10.000	10.000	10.000	9.909	10.000	0.0	10.000	10.000	10.000	56.484	71.020	98.030
RNODE_524_length_1679_cov_2.99128	29.529	29.529	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	97.884	98.128	99.009
RNODE_527_length_1767_cov_4.22840	10.000	10.000	7.777	10.000	10.000	10.000	12.269	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.763	92.536	98.427
RNODE_528_length_4221_cov_4.74329	19.648	19.648	0.0	10.000	10.000	10.000	1.944	11.073	6.414	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.940	99.933	99.974
RNODE_530_length_2571_cov_32.65278	18.615	18.615	2.802	10.000	10.000	10.000	5.002	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.832	99.693	99.892
RNODE_531_length_9868_cov_8.44904	10.000	10.000	0.0	10.000	10.000	10.000	0.782	10.219	5.174	10.000	10.000	10.000	10.000	3.388	10.000	10.000	0.0	99.966	99.611	99.966
RNODE_532_length_1573_cov_5.21419	26.284	26.284	0.0	10.000	10.000	10.000	10.000	10.000	11.374	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.788	97.147	99.861
RNODE_534_length_10183_cov_8.47628	20.000	20.000	4.319	10.000	10.000	10.000	8.526	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.933	98.731	99.933
RNODE_537_length_3389_cov_22.49108	30.000	30.000	8.782	10.000	10.000	10.000	9.797	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	3.302	99.724	99.412	99.882
RNODE_539_length_1827_cov_6.73752	40.000	40.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.792	98.553	99.893
RNODE_540_length_1564_cov_3.03735	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.513	97.711	99.355
RNODE_544_length_1578_cov_361.93923	20.000	20.000	0.0	10.000	10.000	10.000	10.000	13.512	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.458	97.454	99.742
RNODE_54_length_5865_cov_60.48297	19.998	19.998	0.899	10.000	10.000	10.000	9.998	9.902	10.175	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.901	99.800	99.949
RNODE_551_length_4193_cov_74.72016	11.234	12.584	9.542	10.000	10.000	10.000	6.616	10.284	10.000	9.785	9.785	10.000	10.000	0.0	10.000	10.000	9.947	98.262	95.618	99.019
RNODE_557_length_1525_cov_6.72562	38.211	38.211	0.0	10.000	10.000	10.000	10.000	15.942	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.575	97.491	99.726
RNODE_559_length_3361_cov_13.97064	31.553	31.553	0.0	10.000	10.000	10.000	26.660	12.183	11.459	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.919	99.919	99.961
RNODE_55_length_2901_cov_27.42654	14.602	14.602	0.0	10.000	10.000	10.000	3.550	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	76.051	91.824	97.694
RNODE_560_length_3911_cov_3.86563	27.869	27.869	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.640	97.499	99.315
RNODE_562_length_2033_cov_5.34232	15.757	15.757	0.0	10.000	10.000	10.000	10.000	18.160	14.082	10.000	10.000	10.000	10.000	0.0	9.894	10.000	0.0	99.930	99.759	99.950
RNODE_563_length_5038_cov_7.26694	19.539	19.539	10.000	10.000	10.000	10.000	9.001	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	1.798	99.796	99.063	99.886
RNODE_564_length_8758_cov_6.46781	10.000	10.000	1.421	10.000	10.000	10.000	0.333	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	72.215	83.004	98.879
RNODE_565_length_1563_cov_11.71995	30.000	30.000	0.0	10.000	10.000	10.000	10.000	14.569	12.377	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.862	98.585	99.875
RNODE_56_length_2028_cov_4.74177	39.691	39.691	2.627	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	11.351	10.000	0.0	99.706	99.631	99.845
RNODE_576_length_3043_cov_26.79081	20.000	20.000	0.0	10.000	10.000	10.000	9.990	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.527	99.443	98.703	99.647
RNODE_583_length_3095_cov_44.70980	13.523	13.523	9.220	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.072	97.909	94.061	98.568
RNODE_584_length_2761_cov_46.10439	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	2.978	99.591	99.536	99.823
RNODE_585_length_3212_cov_16.01628	19.811	19.811	10.000	10.000	10.000	10.000	9.994	10.631	10.000	10.000	10.000	10.000	10.000	0.0	9.905	10.000	9.362	99.321	99.492	99.836
RNODE_587_length_4088_cov_9.08425	24.348	29.965	10.000	10.000	10.000	10.000	10.057	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.090	98.070	99.668
RNODE_5_length_4125_cov_14.53571	30.000	30.000	10.000	10.000	10.000	10.000	9.695	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	4.526	99.515	99.410	99.829
RNODE_60_length_1811_cov_3.41811	12.398	12.398	0.0	10.000	10.000	10.000	10.000	15.685	15.573	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.955	99.681	99.955
RNODE_62_length_3589_cov_56.75862	13.087	17.597	10.000	10.000	10.000	10.000	8.489	9.882	10.000	10.000	10.000	9.882	10.000	0.0	9.882	10.000	8.795	98.377	97.684	99.484
RNODE_65_length_5443_cov_3.51540	19.961	19.961	0.0	10.000	10.000	10.000	7.932	10.382	10.000	9.893	9.893	10.000	10.000	0.0	9.961	10.000	0.153	99.882	99.779	99.926
RNODE_67_length_1419_cov_2.86686	19.205	19.205	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	10.000	98.969	97.079	99.571
RNODE_68_length_2493_cov_6.03116	19.705	19.705	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.252	98.025	97.600	98.952
RNODE_73_length_2194_cov_7.49125	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	9.931	10.000	0.0	10.000	10.000	10.000	99.365	99.190	99.811
RNODE_74_length_1811_cov_7.67971	10.900	10.900	0.0	10.000	10.000	10.000	10.000	20.274	16.177	10.000	10.000	10.000	10.000	0.0	10.369	10.000	0.0	99.983	99.810	99.983
RNODE_78_length_5103_cov_8.24306	9.630	9.630	9.736	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.053	94.997	99.337
RNODE_89_length_4251_cov_3.70418	13.880	15.737	10.336	10.000	10.000	10.000	9.839	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.243	96.503	99.674
RNODE_90_length_1469_cov_9.25017	20.746	20.746	10.000	10.000	10.000	10.000	10.000	11.361	10.000	10.000	10.000	10.000	10.000	0.0	9.813	10.000	0.0	99.440	87.616	99.710
RNODE_91_length_2298_cov_6.78822	19.499	19.266	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.117	97.078	99.499
RNODE_93_length_1501_cov_3.34415	30.000	30.000	0.0	10.000	10.000	10.000	10.000	11.663	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.743	96.741	99.831
RNODE_94_length_3002_cov_6.48725	19.450	19.450	10.000	10.000	10.000	10.000	9.245	9.926	10.000	10.000	10.000	10.000	10.000	0.0	9.926	10.000	10.000	99.141	99.198	99.762
RNODE_98_length_2627_cov_21.08829	30.000	30.000	8.131	10.000	10.000	10.000	9.988	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	3.766	99.727	99.631	99.850
Renibacterium_salmoninarum_ATCC_33209_genomic	0.139	0.137	0.0	0.043	0.043	0.043	0.063	0.080	0.059	0.053	0.053	0.043	0.064	0.0	0.070	0.050	0.053	19.901	56.916	66.942
Rhodobacter_sp_LPB0142_genomic	0.265	0.247	0.0	0.120	0.120	0.126	0.217	0.142	0.230	0.179	0.180	0.093	0.122	0.0	0.309	0.191	0.267	43.116	73.295	86.115
Rhodobacter_sphaeroides_strain_MBTLJ_13_genomic	44.310	41.712	0.012	17.843	17.452	12.053	52.808	0.903	16.028	8.571	8.481	0.769	0.779	0.0	14.779	7.201	7.993	99.752	99.483	99.984
Rhodococcus_erythropolis_PR4_genomic	8.092	7.032	0.0	7.716	7.471	4.634	23.438	0.187	1.912	2.862	2.758	0.343	0.214	0.0	2.052	3.861	1.232	94.447	97.741	99.914
Rhodococcus_sp_008_genomic	0.555	0.445	0.0	0.147	0.175	0.067	0.524	0.026	0.153	0.178	0.150	0.017	0.017	0.0	0.167	0.134	0.135	49.120	76.299	88.445
Rhodococcus_sp_B7740_genomic	70.612	70.831	0.066	97.274	97.090	96.445	97.081	37.219	97.715	95.340	95.312	76.802	11.618	0.0	97.131	83.837	90.626	99.999	99.990	99.999
Rhodococcus_sp_WMMA185_genomic	0.034	0.024	0.0	0.0	0.0	0.0	0.002	0.015	0.026	0.012	0.016	0.0	0.018	0.0	0.025	0.011	0.014	7.422	40.243	45.773
Rhodoferax_ferrireducens_T118_genomic	87.643	87.754	0.0	90.457	89.836	87.675	96.031	7.299	95.589	88.933	88.643	44.908	7.164	0.0	95.619	70.327	72.131	99.995	99.973	99.995
Rhodothermus_marinus_DSM_4252_genomic	72.366	73.264	0.0	98.505	98.364	98.037	98.426	60.829	98.803	98.596	98.635	85.758	16.665	0.0	98.654	89.571	94.598	99.999	99.972	99.999
Rhodothermus_marinus_SG05JP17_172_genomic	0.508	0.172	0.0	0.029	0.066	0.419	0.044	0.089	0.002	0.0	0.0	0.584	0.260	0.0	0.004	0.214	0.050	1.610	22.903	24.529
Rhodovulum_sulfidophilum_DSM_1374_genomic	31.989	31.637	0.014	10.675	10.349	6.391	38.732	1.002	11.386	6.236	6.231	0.381	0.750	0.0	10.317	6.088	5.633	99.509	99.595	99.996
Rivularia_sp_PCC_7116_genomic	0.035	0.035	0.0	0.012	0.012	0.006	0.011	0.026	0.030	0.024	0.017	0.0	0.011	0.0	0.028	0.026	0.017	16.198	52.030	61.069
Robiginitalea_biformata_HTCC2501_genomic	6.503	6.477	0.0	0.368	0.349	0.064	3.439	0.249	2.480	1.492	1.456	0.017	0.180	0.0	3.619	1.683	2.452	90.791	95.976	99.670
Roseibacterium_elongatum_DSM_19469_genomic	92.465	92.444	0.055	99.545	99.560	99.331	98.353	96.557	99.467	98.682	98.538	88.675	40.508	0.0	97.607	92.089	98.353	99.999	99.995	99.999
Roseobacter_denitrificans_OCh_114_genomic	69.086	68.424	0.020	99.043	99.017	99.068	95.664	82.559	95.475	98.702	99.008	91.777	35.289	0.0	93.168	96.727	77.784	99.998	99.933	99.998
Roseobacter_litoralis_Och_149_genomic	25.511	25.022	0.0	9.316	9.000	5.684	29.392	1.087	9.396	6.925	6.917	0.493	0.672	0.0	11.527	7.172	5.503	99.513	99.610	99.995
Ruegeria_pomeroyi_DSS_3_genomic	89.645	89.729	0.015	90.779	90.170	87.965	96.920	9.246	93.329	80.812	80.760	40.045	4.964	0.0	87.102	48.049	62.474	99.998	99.978	99.998
Ruegeria_sp_TM1040_genomic	0.121	0.105	0.0	0.0	0.0	0.0	0.022	0.026	0.018	0.007	0.004	0.0	0.015	0.0	0.084	0.027	0.072	28.177	64.469	75.341
Ruminiclostridium_thermocellum_DSM_2360_strain_LQRI_genomic	77.160	76.743	0.087	58.434	57.429	50.087	87.701	1.859	56.454	54.649	54.746	6.868	2.354	0.0	77.958	42.068	11.898	99.991	99.996	99.999
S04_S1_contigs	0.228	0.101	0.0	0.076	0.102	0.068	0.065	0.133	0.054	0.024	0.040	0.061	0.009	0.0	0.038	0.080	0.188	14.672	51.839	59.948
S06_S2_contigs	27.661	27.237	0.009	73.555	72.752	71.022	14.158	19.078	33.964	25.673	25.424	22.600	9.178	0.0	27.860	33.021	21.456	99.948	99.347	99.956
S13_S3_contigs	80.796	85.009	78.693	78.477	68.632	71.532	40.675	53.536	54.722	50.014	48.321	52.634	45.447	1.207	49.937	51.284	0.696	88.703	87.431	93.479
S17_S4_contigs	99.627	99.627	99.125	97.348	99.189	87.084	58.971	94.248	99.003	99.190	99.169	97.115	99.565	0.0	93.421	99.190	6.348	99.994	99.925	99.996
S18_S5_contigs	0.152	0.134	0.014	0.021	0.030	0.029	0.028	0.112	0.079	0.040	0.071	0.028	0.029	0.0	0.078	0.035	0.142	30.646	65.737	77.746
S19_S6_contigs	0.013	0.012	0.0	0.111	0.082	0.031	0.091	0.014	0.101	0.127	0.125	0.057	0.099	0.0	0.057	0.009	0.044	11.303	47.004	54.244
S21_S7_contigs	6.609	6.442	0.0	1.016	0.920	0.384	6.063	0.352	3.621	1.225	1.220	0.0	0.181	0.0	3.005	0.935	2.133	94.568	95.476	99.553
S26_S8_contigs	12.537	12.389	0.0	2.674	2.674	1.316	16.010	0.603	6.237	2.555	2.504	0.030	0.423	0.0	4.419	2.653	3.575	97.695	96.926	99.731
S28_S9_contigs	10.984	10.890	0.0	2.373	2.287	1.164	12.037	0.282	3.753	2.511	2.461	0.021	0.396	0.0	3.038	2.634	2.748	97.196	97.425	99.760
SP005_S3_contigs	0.109	0.099	0.0	0.0	0.0	0.0	0.0	0.058	0.031	0.031	0.031	0.0	0.006	0.0	0.042	0.010	0.044	36.898	68.786	80.901
SP010_S4_contigs	35.876	34.726	0.0	15.699	15.305	10.022	42.558	0.714	12.565	10.578	10.709	0.336	0.645	0.0	15.018	9.642	6.257	99.022	95.048	99.437
Saccharophagus_degradans_2_40_genomic	74.700	73.628	0.0	36.650	35.950	28.377	75.325	0.928	28.712	30.558	30.255	1.574	0.816	0.0	48.695	26.555	9.013	99.937	99.928	99.999
Salegentibacter_sp_T436_genomic	32.611	30.104	0.015	10.634	10.593	6.942	40.623	1.345	11.368	8.229	8.368	0.983	1.721	0.0	15.558	7.591	5.307	99.330	99.522	99.996
Salinibacter_ruber_DSM_13855_genomic	3.558	3.043	0.0	1.307	1.270	0.640	5.939	0.147	1.215	0.862	0.881	0.023	0.082	0.0	1.462	1.221	1.181	62.673	82.232	93.818
Salinibacter_ruber_M8_genomic	11.393	10.497	0.0	2.721	2.608	1.312	18.154	0.138	3.464	2.410	2.325	0.016	0.198	0.0	4.439	2.791	2.535	91.174	97.325	99.905
Salinispora_arenicola_CNS_205_genomic	54.816	54.240	0.028	65.351	64.017	56.983	81.217	4.085	58.274	39.756	39.586	11.138	3.058	0.0	53.895	23.854	17.577	99.995	99.979	99.999
Salinispora_tropica_CNB_440_genomic	58.108	58.102	0.100	96.202	96.250	96.616	88.263	78.496	91.300	91.714	91.634	77.837	66.700	0.0	88.430	100.000	68.201	100.000	99.991	100.000
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22495_genomic	80.314	79.129	0.011	54.216	53.754	49.637	80.110	2.963	73.261	67.182	66.624	16.731	50.391	0.0	76.792	49.215	38.853	99.933	99.956	99.995
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22792_genomic	16.354	17.363	0.0	26.626	25.950	26.241	14.303	1.097	13.210	13.243	13.740	11.075	12.556	0.0	13.833	15.233	11.396	74.247	94.927	99.641
Saprospira_grandis_str_Lewin_genomic	87.952	87.941	0.068	68.392	67.491	61.034	88.799	3.471	67.883	69.240	68.694	12.654	2.954	0.0	76.917	55.048	24.581	99.994	99.987	99.998
Sedimenticola_sp_SIP_G1_genomic	42.286	40.847	0.0	14.111	13.706	8.895	47.701	0.487	14.336	10.564	10.688	0.145	0.850	0.0	18.866	11.395	6.312	99.577	99.714	99.987
Sediminicola_sp_YIK13_genomic	16.685	16.466	0.0	3.268	3.135	1.629	15.919	0.539	5.909	4.286	4.461	0.047	0.381	0.0	8.016	4.276	4.692	97.692	98.620	99.978
Serinicoccus_sp_JLT9_genomic	3.576	3.541	0.0	0.188	0.188	0.117	1.486	0.274	1.774	0.540	0.598	0.0	0.095	0.0	1.690	0.400	0.975	86.559	93.970	99.328
Shewanella_amazonensis_SB2B_genomic	8.416	8.082	0.0	0.734	0.723	0.322	5.392	0.394	3.041	1.853	1.910	0.047	0.087	0.0	3.853	1.761	2.584	94.169	97.542	99.907
Shewanella_baltica_BA175_genomic	5.505	5.180	0.100	6.536	6.290	4.625	5.827	0.553	2.948	3.092	3.132	1.804	0.300	0.0	3.567	2.738	1.991	99.890	99.884	99.995
Shewanella_baltica_OS117_genomic	3.001	3.664	0.137	2.882	2.907	2.014	2.908	0.436	1.565	1.517	1.803	0.878	0.258	0.0	2.086	1.489	1.128	78.393	96.735	99.957
Shewanella_baltica_OS155_genomic	2.790	2.158	0.059	2.792	2.714	2.149	2.810	0.425	1.027	1.672	1.358	1.052	0.177	0.0	1.931	1.322	1.558	70.637	79.037	96.658
Shewanella_baltica_OS185_genomic	0.353	0.265	0.211	0.163	0.316	0.152	0.864	0.236	0.227	0.204	0.264	0.208	0.014	0.0	0.350	0.259	0.162	40.631	71.576	83.856
Shewanella_baltica_OS195_genomic	1.179	0.819	0.240	0.517	0.522	0.542	0.736	0.078	0.466	0.323	0.254	0.278	0.070	0.0	0.339	0.274	0.438	52.065	61.963	59.877
Shewanella_baltica_OS223_genomic	87.537	87.862	89.627	95.729	96.023	94.160	43.108	83.357	94.463	93.379	93.387	90.829	94.807	0.0	83.933	94.262	4.258	100.000	99.988	100.000
Shewanella_baltica_OS678_genomic	1.041	1.158	0.059	0.609	0.439	0.374	1.171	0.097	0.397	0.297	0.259	0.172	0.056	0.0	0.440	0.335	0.341	59.004	79.466	87.953
Shewanella_denitrificans_OS217_genomic	0.248	0.249	0.0	0.017	0.014	0.003	0.182	0.040	0.106	0.051	0.051	0.0	0.014	0.0	0.173	0.057	0.114	36.070	69.639	81.637
Shewanella_frigidimarina_NCIMB_400_genomic	1.662	1.217	0.0	0.510	0.448	0.272	2.113	0.127	0.837	0.416	0.408	0.0	0.129	0.0	0.628	0.377	0.450	44.786	75.000	87.002
Shewanella_halifaxensis_HAW_EB4_genomic	52.378	52.523	0.318	98.192	98.222	97.919	69.426	96.576	97.959	97.502	97.527	94.787	83.614	0.0	96.535	97.241	94.567	100.000	99.996	100.000
Shewanella_loihica_PV_4_genomic	0.995	0.990	0.0	0.012	0.012	0.002	0.175	0.077	0.328	0.087	0.081	0.002	0.018	0.0	0.613	0.123	0.397	66.929	85.664	95.824
Shewanella_pealeana_ATCC_700345_genomic	0.988	0.907	0.0	0.099	0.096	0.082	0.208	0.176	0.438	0.200	0.224	0.082	0.077	0.0	0.614	0.151	0.448	65.889	85.069	95.161
Shewanella_piezotolerans_WP3_genomic	76.867	77.132	0.093	91.486	91.422	89.096	89.024	11.453	92.762	87.890	87.899	52.877	5.977	0.0	91.345	78.555	61.811	100.000	99.993	100.000
Shewanella_sediminis_HAW_EB3_genomic	0.155	0.155	0.0	0.0	0.0	0.012	0.009	0.052	0.044	0.032	0.033	0.013	0.016	0.0	0.147	0.037	0.054	33.328	67.599	79.806
Shewanella_sp_ANA_3_genomic	98.038	97.991	98.223	97.787	97.850	97.508	80.243	90.142	98.360	97.362	97.521	97.251	97.817	0.0	95.878	98.356	93.336	100.000	99.998	100.000
Shewanella_sp_MR_4_genomic	0.262	0.236	0.0	0.061	0.082	0.040	0.119	0.072	0.132	0.061	0.044	0.013	0.003	0.0	0.090	0.063	0.109	43.394	74.563	86.730
Shewanella_sp_MR_7_genomic	2.468	2.264	0.0	0.622	0.576	0.358	1.887	0.166	1.199	0.435	0.460	0.053	0.043	0.0	0.782	0.517	0.988	95.590	97.808	99.945
Shewanella_sp_W3_18_1_genomic	0.211	0.177	0.042	0.013	0.029	0.017	0.117	0.045	0.067	0.021	0.023	0.0	0.010	0.0	0.119	0.033	0.059	44.040	74.041	86.064
Shewanella_violacea_DSS12_genomic	12.781	12.771	0.0	1.577	1.546	0.769	12.089	0.366	5.108	3.542	3.584	0.028	1.211	0.0	6.180	2.999	4.009	97.255	97.967	99.935
Shewanella_woodyi_ATCC_51908_genomic	86.373	86.518	0.009	66.863	65.834	59.060	85.855	2.276	64.913	58.968	58.886	11.419	2.380	0.0	70.747	45.910	18.284	99.988	99.993	100.000
Siansivirga_zeaxanthinifaciens_CC_SAMT_1_genomic	1.694	1.691	0.0	0.120	0.120	0.071	0.605	0.270	0.606	0.318	0.315	0.073	0.114	0.0	0.943	0.390	0.721	79.413	90.792	98.225
Simiduia_agarivorans_SA1_genomic	11.732	11.720	0.0	1.334	1.277	0.690	10.503	0.526	5.038	2.924	2.876	0.062	0.892	0.0	6.082	2.857	3.917	96.355	97.915	99.931
Sphingopyxis_alaskensis_RB2256_genomic	6.527	6.504	0.0	0.475	0.475	0.177	4.586	0.359	2.854	1.426	1.399	0.070	0.431	0.0	3.300	1.192	2.458	93.361	96.650	99.837
Sphingopyxis_sp_LPB0140_genomic	0.006	0.003	0.0	0.003	0.003	0.0	0.0	0.009	0.010	0.0	0.0	0.0	0.003	0.0	0.003	0.009	0.015	0.0	0.0	0.0
Spiribacter_salinus_M19_40_genomic	96.536	96.536	99.469	99.967	99.904	99.787	99.191	94.884	99.742	99.663	99.646	99.754	99.816	1.724	99.051	99.889	1.493	100.000	99.997	100.000
Spiribacter_sp_UAH_SP71_genomic	99.850	99.850	0.695	99.919	99.915	99.729	91.252	94.064	99.735	99.738	99.704	99.802	99.895	91.319	98.586	99.863	0.010	100.000	100.000	100.000
Spirochaeta_sp_L21_RPul_D2_genomic	35.228	35.002	0.053	62.656	61.372	55.406	89.469	2.630	61.945	65.476	65.556	8.817	6.198	0.0	82.771	55.489	26.647	99.994	99.937	99.999
Spirochaeta_thermophila_DSM_6578_genomic	43.450	43.579	0.175	90.714	90.314	88.279	93.927	7.841	93.412	91.472	91.432	49.840	15.150	0.0	94.747	82.854	74.348	99.997	99.978	99.998
Spongiibacter_sp_IMCC21906_genomic	42.125	39.142	0.0	13.244	12.835	8.152	47.182	0.852	14.209	12.522	12.368	0.375	1.158	0.0	19.470	12.823	6.544	99.626	99.647	99.980
Staphylothermus_hellenicus_DSM_12710_genomic	0.010	0.010	0.0	0.0	0.0	0.0	0.0	0.020	0.029	0.0	0.0	0.0	0.022	0.0	0.005	0.0	0.0	24.295	59.789	70.797
Staphylothermus_marinus_F1_genomic	72.602	71.288	0.0	32.684	31.993	24.322	73.789	0.560	24.070	26.840	26.612	1.106	0.994	0.0	43.556	23.546	5.481	99.918	99.805	99.988
Stappia_sp_ES058_genomic	30.109	29.384	0.0	8.481	8.247	5.243	35.814	0.585	11.686	7.559	7.672	0.161	0.445	0.0	12.982	6.572	6.283	99.406	99.641	100.000
Streptococcus_agalactiae_strain_GX026_genomic	6.941	6.104	0.058	7.477	6.959	4.820	20.144	0.314	1.512	2.422	2.467	0.609	0.660	0.0	2.397	2.886	1.079	95.407	97.762	99.956
Streptococcus_agalactiae_strain_GX064_genomic	13.893	14.441	0.028	7.486	7.558	4.833	21.643	0.332	2.588	4.055	3.278	0.676	0.514	0.0	5.270	4.288	0.757	62.601	73.029	93.251
Streptococcus_agalactiae_strain_HN016_genomic	13.267	12.062	0.0	7.837	7.440	5.267	23.622	0.168	2.868	3.315	4.275	0.520	0.621	0.0	4.507	2.804	0.998	59.825	63.974	67.187
Streptococcus_iniae_SF1_genomic	30.982	21.338	0.186	23.910	24.775	31.687	24.575	20.415	27.247	25.977	25.533	28.164	10.431	0.0	13.387	27.983	16.942	93.108	99.711	99.997
Streptococcus_iniae_strain_ISET0901_genomic	35.074	41.030	0.097	43.646	46.018	43.308	40.600	45.185	47.824	46.274	45.157	40.910	12.137	0.0	54.346	40.324	27.277	99.993	99.967	99.998
Streptococcus_iniae_strain_YSFST01_82_genomic	19.957	23.899	0.314	28.244	24.975	18.310	23.697	21.960	19.640	21.660	23.333	22.758	9.667	0.0	27.072	24.633	26.192	86.037	99.451	99.984
Streptococcus_parauberis_KCTC_11537_genomic	0.232	0.235	0.0	0.0	0.0	0.0	0.004	0.039	0.073	0.074	0.070	0.0	0.047	0.0	0.075	0.107	0.049	42.120	75.865	87.062
Streptomyces_pactum_strain_KLBMP_5084_genomic	69.892	70.118	0.342	99.097	99.146	98.672	81.861	96.025	98.703	93.454	93.383	91.562	74.312	0.0	97.091	92.237	97.155	99.999	99.995	99.999
Streptomyces_sp_CNQ_509_genomic	0.291	0.282	0.0	0.009	0.009	0.008	0.052	0.040	0.071	0.053	0.056	0.0	0.073	0.0	0.128	0.057	0.151	43.657	74.804	86.902
Streptomyces_sp_GBA_94_10_genomic	97.159	97.929	94.107	96.787	96.998	96.374	51.302	94.607	95.791	95.848	96.052	94.594	97.238	0.0	93.989	95.499	74.701	98.268	99.998	100.000
